"datetime";"termeles_kW";"cloudCover";"temperature";"humidity";"eromu";"icon";"precipProbability";"precipIntensity";"dewPoint";"apparentTemperature";"Rad";"ForecastOrNot";"GHI";"TOA"
2019-03-28 21:45:00;0;0,325;8,51875;0,5975;"szigetvar_gamma";"partly-cloudy-night";0,0075;0,003825;1,215;7,15125;0;0;0;0
2019-03-28 22:00:00;0;0,33;8,365;0,605;"szigetvar_gamma";"partly-cloudy-night";0,01;0,0051;1,25;6,97;0;0;0;0
2019-03-28 22:15:00;0;0,305;8,135;0,6175;"szigetvar_gamma";"clear-night";0,01;0,0051;1,3025;6,73125;0;0;0;0
2019-03-28 22:30:00;0;0,28;7,905;0,63;"szigetvar_gamma";"clear-night";0,01;0,0051;1,355;6,4925;0;0;0;0
2019-03-28 22:45:00;0;0,255;7,675;0,6425;"szigetvar_gamma";"clear-night";0,01;0,0051;1,4075;6,25375;0;0;0;0
2019-03-28 23:00:00;0;0,23;7,445;0,655;"szigetvar_gamma";"clear-night";0,01;0,0051;1,46;6,015;0;0;0;0
2019-03-28 23:15:00;0;0,2225;7,20125;0,66875;"szigetvar_gamma";"clear-night";0,0075;0,003825;1,4975;5,7525;0;0;0;0
2019-03-28 23:30:00;0;0,215;6,9575;0,6825;"szigetvar_gamma";"clear-night";0,005;0,00255;1,535;5,49;0;0;0;0
2019-03-28 23:45:00;0;0,2075;6,71375;0,69625;"szigetvar_gamma";"clear-night";0,0025;0,001275;1,5725;5,2275;0;0;0;0
2019-03-29 00:00:00;0;0,2;6,47;0,71;"szigetvar_gamma";"clear-night";0;0;1,61;4,965;0;0;0;0
2019-03-29 00:15:00;0;0,19;6,32375;0,7425;"szigetvar_gamma";"clear-night";0;0;2,04;4,81125;0;0;0;0
2019-03-29 00:30:00;0;0,18;6,1775;0,775;"szigetvar_gamma";"clear-night";0;0;2,47;4,6575;0;0;0;0
2019-03-29 00:45:00;0;0,17;6,03125;0,8075;"szigetvar_gamma";"clear-night";0;0;2,9;4,50375;0;0;0;0
2019-03-29 01:00:00;0;0,16;5,885;0,84;"szigetvar_gamma";"clear-night";0;0;3,33;4,35;0;0;0;0
2019-03-29 01:15:00;0;0,1475;5,65125;0,83625;"szigetvar_gamma";"clear-night";0;0;3,0625;4,09875;0;0;0;0
2019-03-29 01:30:00;0;0,135;5,4175;0,8325;"szigetvar_gamma";"clear-night";0;0;2,795;3,8475;0;0;0;0
2019-03-29 01:45:00;0;0,1225;5,18375;0,82875;"szigetvar_gamma";"clear-night";0;0;2,5275;3,59625;0;0;0;0
2019-03-29 02:00:00;0;0,11;4,95;0,825;"szigetvar_gamma";"clear-night";0;0;2,26;3,345;0;0;0;0
2019-03-29 02:15:00;0;0,095;4,69;0,81375;"szigetvar_gamma";"clear-night";0;0;1,8075;3,0975;0;0;0;0
2019-03-29 02:30:00;0;0,08;4,43;0,8025;"szigetvar_gamma";"clear-night";0;0;1,355;2,85;0;0;0;0
2019-03-29 02:45:00;0;0,065;4,17;0,79125;"szigetvar_gamma";"clear-night";0;0;0,9025;2,6025;0;0;0;0
2019-03-29 03:00:00;0;0,05;3,91;0,78;"szigetvar_gamma";"clear-night";0;0;0,45;2,355;0;0;0;0
2019-03-29 03:15:00;0;0,0375;3,65875;0,775;"szigetvar_gamma";"clear-night";0;0;0,1025;2,09875;0;0;0;0
2019-03-29 03:30:00;0;0,025;3,4075;0,77;"szigetvar_gamma";"clear-night";0;0;-0,245;1,8425;0;0;0;0
2019-03-29 03:45:00;0;0,0125;3,15625;0,765;"szigetvar_gamma";"clear-night";0;0;-0,5925;1,58625;0;0;0;0
2019-03-29 04:00:00;0;0;2,905;0,76;"szigetvar_gamma";"clear-night";0;0;-0,94;1,33;0;0;0;0
2019-03-29 04:15:00;0;0;2,77;0,75875;"szigetvar_gamma";"clear-night";0;0;-1,0825;1,22125;0;0;0;0
2019-03-29 04:30:00;0;0;2,635;0,7575;"szigetvar_gamma";"clear-night";0;0;-1,225;1,1125;0;0;0;0
2019-03-29 04:45:00;0;0;2,5;0,75625;"szigetvar_gamma";"clear-night";0;0;-1,3675;1,00375;0;0;0;0
2019-03-29 05:00:00;0;0;2,365;0,755;"szigetvar_gamma";"clear-night";0;0;-1,51;0,895;0;0;0;0
2019-03-29 05:15:00;0;0;2,32375;0,755;"szigetvar_gamma";"clear-day";0;0;-1,5375;0,86;0;0;0;0
2019-03-29 05:30:00;1,297;0;2,2825;0,755;"szigetvar_gamma";"clear-day";0;0;-1,565;0,825;0;0;0;0
2019-03-29 05:45:00;7,483;0;2,24125;0,755;"szigetvar_gamma";"clear-day";0;0;-1,5925;0,79;14;0;0,2824;1,3067
2019-03-29 06:00:00;21,352;0;2,2;0,755;"szigetvar_gamma";"clear-day";0;0;-1,62;0,755;43;0;4,0477;14,1204
2019-03-29 06:15:00;41,906;0;3,205;0,7325;"szigetvar_gamma";"clear-day";0;0;-1,105;1,45375;72;0;10,845;29,621
2019-03-29 06:30:00;62,76;0;4,21;0,71;"szigetvar_gamma";"clear-day";0;0;-0,59;2,1525;101;0;19,5;45,0597
2019-03-29 06:45:00;93,99;0;5,215;0,6875;"szigetvar_gamma";"clear-day";0;0;-0,075;2,85125;129;0;29,4161;60,3702
2019-03-29 07:00:00;126,618;0;6,22;0,665;"szigetvar_gamma";"clear-day";0;0;0,44;3,55;157;0;40,155;75,4872
2019-03-29 07:15:00;161,64;0;6,845;0,6525;"szigetvar_gamma";"clear-day";0;0;0,7575;4,315;184;0;51,3423;90,3459
2019-03-29 07:30:00;195,963;0;7,47;0,64;"szigetvar_gamma";"clear-day";0;0;1,075;5,08;210;0;62,7172;104,8828
2019-03-29 07:45:00;229,688;0;8,095;0,6275;"szigetvar_gamma";"clear-day";0;0;1,3925;5,845;236;0;74,1328;119,0356
2019-03-29 08:00:00;260,62;0;8,72;0,615;"szigetvar_gamma";"clear-day";0;0;1,71;6,61;260;0;85,4396;132,7438
2019-03-29 08:15:00;289,854;0;9,38875;0,58625;"szigetvar_gamma";"clear-day";0;0;1,62;7,80625;284;0;96,5152;145,9487
2019-03-29 08:30:00;316,495;0;10,0575;0,5575;"szigetvar_gamma";"clear-day";0;0;1,53;9,0025;306;0;107,2568;158,5939
2019-03-29 08:45:00;341,44;0;10,72625;0,52875;"szigetvar_gamma";"clear-day";0;0;1,44;10,19875;327;0;117,5766;170,6252
2019-03-29 09:00:00;363,191;0;11,395;0,5;"szigetvar_gamma";"clear-day";0;0;1,35;11,395;346;0;127,3985;181,9912
2019-03-29 09:15:00;384,843;0;12,04125;0,48;"szigetvar_gamma";"clear-day";0;0;1,3075;12,04125;364;0;136,6556;192,6432
2019-03-29 09:30:00;404,1;0;12,6875;0,46;"szigetvar_gamma";"clear-day";0;0;1,265;12,6875;380;0;145,2905;202,5358
2019-03-29 09:45:00;418,967;0;13,33375;0,44;"szigetvar_gamma";"clear-day";0;0;1,2225;13,33375;395;0;153,2537;211,6266
2019-03-29 10:00:00;436,328;0;13,98;0,42;"szigetvar_gamma";"clear-day";0;0;1,18;13,98;408;0;160,4936;219,8767
2019-03-29 10:15:00;448,002;0,0475;14,2675;0,4;"szigetvar_gamma";"clear-day";0;0;0,69;14,2675;420;0;167,0327;227,2509
2019-03-29 10:30:00;461,672;0,095;14,555;0,38;"szigetvar_gamma";"clear-day";0;0;0,2;14,555;429;0;172,8352;233,7177
2019-03-29 10:45:00;336,45;0,1425;14,8425;0,36;"szigetvar_gamma";"clear-day";0;0;-0,29;14,8425;437;0;177,8073;239,2494
2019-03-29 11:00:00;405,198;0,19;15,13;0,34;"szigetvar_gamma";"clear-day";0;0;-0,78;15,13;443;0;181,9235;243,8225
2019-03-29 11:15:00;380,652;0,1425;15,3375;0,33;"szigetvar_gamma";"clear-day";0;0;-0,97;15,3375;447;0;185,1627;247,4174
2019-03-29 11:30:00;470,851;0,095;15,545;0,32;"szigetvar_gamma";"clear-day";0;0;-1,16;15,545;449;0;187,5089;250,0188
2019-03-29 11:45:00;480,23;0,0475;15,7525;0,31;"szigetvar_gamma";"clear-day";0;0;-1,35;15,7525;450;0;188,9504;251,6157
2019-03-29 12:00:00;479,133;0;15,96;0,3;"szigetvar_gamma";"clear-day";0;0;-1,54;15,96;448;0;189,4803;252,2014
2019-03-29 12:15:00;469,454;0;15,8975;0,2975;"szigetvar_gamma";"clear-day";0;0;-1,745;15,8975;444;0;189,096;251,7733
2019-03-29 12:30:00;471,749;0;15,835;0,295;"szigetvar_gamma";"clear-day";0;0;-1,95;15,835;439;0;187,7999;250,3335
2019-03-29 12:45:00;462,47;0;15,7725;0,2925;"szigetvar_gamma";"clear-day";0;0;-2,155;15,7725;432;0;185,5985;247,8883
2019-03-29 13:00:00;454,288;0;15,71;0,29;"szigetvar_gamma";"clear-day";0;0;-2,36;15,71;422;0;182,5032;244,448
2019-03-29 13:15:00;454,188;0,01;15,9275;0,2925;"szigetvar_gamma";"clear-day";0;0;-2,0525;15,9275;411;0;178,4966;240,0277
2019-03-29 13:30:00;437,725;0,02;16,145;0,295;"szigetvar_gamma";"clear-day";0;0;-1,745;16,145;399;0;173,5971;234,6464
2019-03-29 13:45:00;422,758;0,03;16,3625;0,2975;"szigetvar_gamma";"clear-day";0;0;-1,4375;16,3625;384;0;167,8614;228,3272
2019-03-29 14:00:00;363,989;0,04;16,58;0,3;"szigetvar_gamma";"clear-day";0;0;-1,13;16,58;368;0;161,3191;221,0972
2019-03-29 14:15:00;387,836;0,0525;16,85;0,295;"szigetvar_gamma";"clear-day";0;0;-1,095;16,85;351;0;154,005;212,9877
2019-03-29 14:30:00;362,293;0,065;17,12;0,29;"szigetvar_gamma";"clear-day";0;0;-1,06;17,12;332;0;145,9593;204,0333
2019-03-29 14:45:00;342,038;0,0775;17,39;0,285;"szigetvar_gamma";"clear-day";0;0;-1,025;17,39;311;0;137,2286;194,2726
2019-03-29 15:00:00;314,799;0,09;17,66;0,28;"szigetvar_gamma";"clear-day";0;0;-0,99;17,66;289;0;127,8659;183,7475
2019-03-29 15:15:00;270,697;0,1375;17,755;0,285;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,7375;17,755;266;0;117,9322;172,5031
2019-03-29 15:30:00;261,218;0,185;17,85;0,29;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,485;17,85;242;0;107,4977;160,5878
2019-03-29 15:45:00;185,088;0,2325;17,945;0,295;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,2325;17,945;217;0;96,6439;148,0527
2019-03-29 16:00:00;166,329;0,28;18,04;0,3;"szigetvar_gamma";"partly-cloudy-day";0;0;0,02;18,04;191;0;85,4662;134,9515
2019-03-29 16:15:00;158,946;0,3125;17,735;0,2975;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,2775;17,735;164;0;74,1422;121,3406
2019-03-29 16:30:00;123,624;0,345;17,43;0,295;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,575;17,43;136;0;62,7962;107,2783
2019-03-29 16:45:00;62,76;0,3775;17,125;0,2925;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,8725;17,125;108;0;51,5172;92,8249
2019-03-29 17:00:00;58,17;0,41;16,82;0,29;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,17;16,82;80;0;40,4985;78,0425
2019-03-29 17:15:00;24,146;0,465;16,0425;0,29875;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,485;16,0425;51;0;29,9816;62,9944
2019-03-29 17:30:00;11,374;0,52;15,265;0,3075;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,8;15,265;22;0;20,2708;47,7453
2019-03-29 17:45:00;4,889;0,575;14,4875;0,31625;"szigetvar_gamma";"partly-cloudy-day";0;0;-2,115;14,4875;1;0;11,7535;32,3604
2019-03-29 18:00:00;1,397;0,63;13,71;0,325;"szigetvar_gamma";"partly-cloudy-day";0;0;-2,43;13,71;0;0;4,9238;16,9059
2019-03-29 18:15:00;0;0,625;13,0775;0,355;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,9275;13,0775;0;0;0,604;2,6934
2019-03-29 18:30:00;0;0,62;12,445;0,385;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,425;12,445;0;0;0;0
2019-03-29 18:45:00;0;0,615;11,8125;0,415;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,9225;11,8125;0;0;0;0
2019-03-29 19:00:00;0;0,61;11,18;0,445;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,42;11,18;0;0;0;0
2019-03-29 19:15:00;0;0,6475;10,82625;0,455;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,4675;10,7675;0;0;0;0
2019-03-29 19:30:00;0;0,685;10,4725;0,465;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,515;10,355;0;0;0;0
2019-03-29 19:45:00;0;0,7225;10,11875;0,475;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,5625;9,9425;0;0;0;0
2019-03-29 20:00:00;0;0,76;9,765;0,485;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,61;9,53;0;0;0;0
2019-03-29 20:15:00;0;0,7625;9,48125;0,49375;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,6275;9,21125;0;0;0;0
2019-03-29 20:30:00;0;0,765;9,1975;0,5025;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,645;8,8925;0;0;0;0
2019-03-29 20:45:00;0;0,7675;8,91375;0,51125;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,6625;8,57375;0;0;0;0
2019-03-29 21:00:00;0;0,77;8,63;0,52;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,68;8,255;0;0;0;0
2019-03-29 21:15:00;0;0,6975;8,36875;0,52875;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,695;8,0875;0;0;0;0
2019-03-29 21:30:00;0;0,625;8,1075;0,5375;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,71;7,92;0;0;0;0
2019-03-29 21:45:00;0;0,5525;7,84625;0,54625;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,725;7,7525;0;0;0;0
2019-03-29 22:00:00;0;0,48;7,585;0,555;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,74;7,585;0;0;0;0
2019-03-29 22:15:00;0;0,4575;7,35125;0,565;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,7325;7,35125;0;0;0;0
2019-03-29 22:30:00;0;0,435;7,1175;0,575;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,725;7,1175;0;0;0;0
2019-03-29 22:45:00;0;0,4125;6,88375;0,585;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,7175;6,88375;0;0;0;0
2019-03-29 23:00:00;0;0,39;6,65;0,595;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,71;6,65;0;0;0;0
2019-03-29 23:15:00;0;0,355;6,44875;0,60375;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,6925;6,44875;0;0;0;0
2019-03-29 23:30:00;0;0,32;6,2475;0,6125;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,675;6,2475;0;0;0;0
2019-03-29 23:45:00;0;0,285;6,04625;0,62125;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,6575;6,04625;0;0;0;0
2019-03-30 00:00:00;0;0,25;5,845;0,63;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,64;5,845;0;0;0;0
2019-03-30 00:15:00;0;0,2775;5,71;0,63375;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,695;5,71;0;0;0;0
2019-03-30 00:30:00;0;0,305;5,575;0,6375;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,75;5,575;0;0;0;0
2019-03-30 00:45:00;0;0,3325;5,44;0,64125;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,805;5,44;0;0;0;0
2019-03-30 01:00:00;0;0,36;5,305;0,645;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,86;5,305;0;0;0;0
2019-03-30 01:15:00;0;0,395;5,09;0,65;"szigetvar_gamma";"partly-cloudy-night";0;0;-0,9625;5,09;0;0;0;0
2019-03-30 01:30:00;0;0,43;4,875;0,655;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,065;4,875;0;0;0;0
2019-03-30 01:45:00;0;0,465;4,66;0,66;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,1675;4,66;0;0;0;0
2019-03-30 02:00:00;0;0,5;4,445;0,665;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,27;4,445;0;0;0;0
2019-03-30 02:15:00;0;0,5375;4,25625;0,67125;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,33;4,25625;0;0;0;0
2019-03-30 02:30:00;0;0,575;4,0675;0,6775;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,39;4,0675;0;0;0;0
2019-03-30 02:45:00;0;0,6125;3,87875;0,68375;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,45;3,87875;0;0;0;0
2019-03-30 03:00:00;0;0,65;3,69;0,69;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,51;3,69;0;0;0;0
2019-03-30 03:15:00;0;0,66;3,62125;0,6925;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,505;3,62125;0;0;0;0
2019-03-30 03:30:00;0;0,67;3,5525;0,695;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,5;3,5525;0;0;0;0
2019-03-30 03:45:00;0;0,68;3,48375;0,6975;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,495;3,48375;0;0;0;0
2019-03-30 04:00:00;0;0,69;3,415;0,7;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,49;3,415;0;0;0;0
2019-03-30 04:15:00;0;0,6975;3,36625;0,7075;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,385;3,36625;0;0;0;0
2019-03-30 04:30:00;0;0,705;3,3175;0,715;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,28;3,3175;0;0;0;0
2019-03-30 04:45:00;0;0,7125;3,26875;0,7225;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,175;3,26875;0;0;0;0
2019-03-30 05:00:00;0;0,72;3,22;0,73;"szigetvar_gamma";"partly-cloudy-night";0;0;-1,07;3,22;0;0;0;0
2019-03-30 05:15:00;0,1;0,7475;3,27125;0,73625;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,9125;3,27125;0;0;0;0
2019-03-30 05:30:00;2,195;0,775;3,3225;0,7425;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,755;3,3225;0;0;0;0
2019-03-30 05:45:00;12,871;0,8025;3,37375;0,74875;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,5975;3,37375;17;0;0,5238;2,2464
2019-03-30 06:00:00;32,128;0,83;3,425;0,755;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,44;3,425;47;0;5,0753;16,0864
2019-03-30 06:15:00;50,388;0,8175;4,29;0,70625;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,6625;4,10125;76;0;12,6549;31,5706
2019-03-30 06:30:00;71,441;0,805;5,155;0,6575;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,885;4,7775;104;0;22,0325;46,9916
2019-03-30 06:45:00;112,35;0,7925;6,02;0,60875;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,1075;5,45375;132;0;32,545;62,2833
2019-03-30 07:00:00;119,434;0,78;6,885;0,56;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,33;6,13;160;0;43,7453;77,3802
2019-03-30 07:15:00;157,25;0,79;7,93375;0,54;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,85;7,3675;187;0;55,3816;92,2179
2019-03-30 07:30:00;218,214;0,8;8,9825;0,52;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,37;8,605;214;0;67,2318;106,7328
2019-03-30 07:45:00;244,256;0,81;10,03125;0,5;"szigetvar_gamma";"partly-cloudy-day";0;0;0,11;9,8425;239;0;79,0588;120,8627
2019-03-30 08:00:00;261,018;0,82;11,08;0,48;"szigetvar_gamma";"partly-cloudy-day";0;0;0,59;11,08;263;0;90,721;134,5473
2019-03-30 08:15:00;271,396;0,845;11,655;0,4575;"szigetvar_gamma";"partly-cloudy-day";0;0;0,3825;11,655;287;0;102,1035;147,728
2019-03-30 08:30:00;307,714;0,87;12,23;0,435;"szigetvar_gamma";"partly-cloudy-day";0;0;0,175;12,23;309;0;113,1111;160,3484
2019-03-30 08:45:00;325,874;0,895;12,805;0,4125;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,0325;12,805;330;0;123,6628;172,3544
2019-03-30 09:00:00;347,127;0,92;13,38;0,39;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,24;13,38;349;0;133,6888;183,6949
2019-03-30 09:15:00;368,479;0,8975;13,94375;0,38375;"szigetvar_gamma";"partly-cloudy-day";0;0;0,045;13,94375;367;0;143,1283;194,3211
2019-03-30 09:30:00;397,514;0,875;14,5075;0,3775;"szigetvar_gamma";"partly-cloudy-day";0;0;0,33;14,5075;384;0;151,9278;204,1878
2019-03-30 09:45:00;413,579;0,8525;15,07125;0,37125;"szigetvar_gamma";"partly-cloudy-day";0;0;0,615;15,07125;398;0;160,0399;213,2527
2019-03-30 10:00:00;427,947;0,83;15,635;0,365;"szigetvar_gamma";"partly-cloudy-day";0;0;0,9;15,635;411;0;167,4225;221,477
2019-03-30 10:15:00;440,718;0,8125;15,9225;0,35375;"szigetvar_gamma";"partly-cloudy-day";0;0;0,6475;15,9225;423;0;173,9554;228,8256
2019-03-30 10:30:00;450,297;0,795;16,21;0,3425;"szigetvar_gamma";"partly-cloudy-day";0;0;0,395;16,21;433;0;179,6079;235,2672
2019-03-30 10:45:00;446,805;0,7775;16,4975;0,33125;"szigetvar_gamma";"partly-cloudy-day";0;0;0,1425;16,4975;440;0;184,4356;240,7741
2019-03-30 11:00:00;450,596;0,76;16,785;0,32;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,11;16,785;446;0;188,4147;245,3229
2019-03-30 11:15:00;455,585;0,7575;17,085;0,3075;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,3725;17,085;450;0;191,5257;248,8943
2019-03-30 11:30:00;463,568;0,755;17,385;0,295;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,635;17,385;452;0;193,7535;251,4729
2019-03-30 11:45:00;469,354;0,7525;17,685;0,2825;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,8975;17,685;453;0;195,0875;253,0478
2019-03-30 12:00:00;468,656;0,75;17,985;0,27;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,16;17,985;451;0;195,5215;253,6124
2019-03-30 12:15:00;469,354;0,72;18,02875;0,27;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,135;18,02875;447;0;195,0538;253,1644
2019-03-30 12:30:00;467,558;0,69;18,0725;0,27;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,11;18,0725;442;0;193,6871;251,7057
2019-03-30 12:45:00;464,166;0,66;18,11625;0,27;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,085;18,11625;435;0;191,4286;249,2428
2019-03-30 13:00:00;450,197;0,63;18,16;0,27;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,06;18,16;426;0;188,2899;245,7861
2019-03-30 13:15:00;440,918;0,58;18,445;0,27;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,8375;18,445;415;0;184,2405;241,3508
2019-03-30 13:30:00;430,441;0,53;18,73;0,27;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,615;18,73;402;0;179,298;235,9559
2019-03-30 13:45:00;412,78;0,48;19,015;0,27;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,3925;19,015;387;0;173,532;229,6245
2019-03-30 14:00:00;397,116;0,43;19,3;0,27;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,17;19,3;371;0;166,971;222,3839
2019-03-30 14:15:00;368,878;0,385;19,31375;0,26;"szigetvar_gamma";"partly-cloudy-day";0;0;-0,6725;19,31375;354;0;159,6478;214,2654
2019-03-30 14:30:00;351,916;0,34;19,3275;0,25;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,175;19,3275;335;0;151,5999;205,3035
2019-03-30 14:45:00;336,65;0,295;19,34125;0,24;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,6775;19,34125;314;0;142,8699;195,5371
2019-03-30 15:00:00;306,517;0,25;19,355;0,23;"szigetvar_gamma";"partly-cloudy-day";0;0;-2,18;19,355;293;0;133,5059;185,0079
2019-03-30 15:15:00;278,18;0,2525;19,42625;0,23375;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,94;19,42625;270;0;123,5619;173,7611
2019-03-30 15:30:00;251,24;0,255;19,4975;0,2375;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,7;19,4975;245;0;113,0995;161,8451
2019-03-30 15:45:00;221,008;0,2575;19,56875;0,24125;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,46;19,56875;220;0;102,1886;149,3109
2019-03-30 16:00:00;188,979;0,26;19,64;0,245;"szigetvar_gamma";"partly-cloudy-day";0;0;-1,22;19,64;194;0;90,9101;136,2125
2019-03-30 16:15:00;156,352;0,2425;19,52375;0,25125;"szigetvar_gamma";"clear-day";0;0;-0,975;19,52375;167;0;79,4846;122,6059
2019-03-30 16:30:00;122,826;0,225;19,4075;0,2575;"szigetvar_gamma";"clear-day";0;0;-0,73;19,4075;140;0;68,0131;108,5497
2019-03-30 16:45:00;90,199;0,2075;19,29125;0,26375;"szigetvar_gamma";"clear-day";0;0;-0,485;19,29125;111;0;56,4924;94,104
2019-03-30 17:00:00;59,667;0,19;19,175;0,27;"szigetvar_gamma";"clear-day";0;0;-0,24;19,175;83;0;45,08;79,3309
2019-03-30 17:15:00;34,922;0,1675;18,63875;0,275;"szigetvar_gamma";"clear-day";0;0;-0,4675;18,63875;54;0;33,9807;64,2937
2019-03-30 17:30:00;16,962;0,145;18,1025;0,28;"szigetvar_gamma";"clear-day";0;0;-0,695;18,1025;25;0;23,4733;49,0569
2019-03-30 17:45:00;6,884;0,1225;17,56625;0,285;"szigetvar_gamma";"clear-day";0;0;-0,9225;17,56625;2;0;13,9601;33,6859
2019-03-30 18:00:00;1,896;0,1;17,03;0,29;"szigetvar_gamma";"clear-day";0;0;-1,15;17,03;0;0;6,0584;18,2467
2019-03-30 18:15:00;0;0,0975;16,075;0,3225;"szigetvar_gamma";"clear-night";0;0;-0,7275;16,075;0;0;0,8811;3,5833
2019-03-30 18:30:00;0;0,095;15,12;0,355;"szigetvar_gamma";"clear-night";0;0;-0,305;15,12;0;0;0;0
2019-03-30 18:45:00;0;0,0925;14,165;0,3875;"szigetvar_gamma";"clear-night";0;0;0,1175;14,165;0;0;0;0
2019-03-30 19:00:00;0;0,09;13,21;0,42;"szigetvar_gamma";"clear-night";0;0;0,54;13,21;0;0;0;0
2019-03-30 19:15:00;0;0,08;12,77125;0,42875;"szigetvar_gamma";"clear-night";0;0;0,39;12,77125;0;0;0;0
2019-03-30 19:30:00;0;0,07;12,3325;0,4375;"szigetvar_gamma";"clear-night";0;0;0,24;12,3325;0;0;0;0
2019-03-30 19:45:00;0;0,06;11,89375;0,44625;"szigetvar_gamma";"clear-night";0;0;0,09;11,89375;0;0;0;0
2019-03-30 20:00:00;0;0,05;11,455;0,455;"szigetvar_gamma";"clear-night";0;0;-0,06;11,455;0;0;0;0
2019-03-30 20:15:00;0;0,0425;11,07125;0,46;"szigetvar_gamma";"clear-night";0;0;-0,2575;11,07125;0;0;0;0
2019-03-30 20:30:00;0;0,035;10,6875;0,465;"szigetvar_gamma";"clear-night";0;0;-0,455;10,6875;0;0;0;0
2019-03-30 20:45:00;0;0,0275;10,30375;0,47;"szigetvar_gamma";"clear-night";0;0;-0,6525;10,30375;0;0;0;0
