"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"precipType";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"predicted_P"
2019-03-09 03:30:00;1552098600;"Clear";"clear-night";0;0;"rain";8.125;8.125;2.95;0.7;1022.035;1;1.29;57;0.195;0;16.09;376.815;0;0;0;1;0
2019-03-09 03:45:00;1552099500;"Clear";"clear-night";0;0;"rain";7.9925;7.9925;2.845;0.7;1022.0575;0.87;1.17;61.5;0.1675;0;16.09;376.9425;0;0;0;1;0
2019-03-09 04:00:00;1552100400;"Clear";"clear-night";0;0;"rain";7.86;7.86;2.74;0.7;1022.08;0.74;1.05;66;0.14;0;16.09;377.07;0;0;0;1;0
2019-03-09 04:15:00;1552101300;"Clear";"clear-night";0;0;"rain";7.725;7.725;2.7225;0.705;1022.1475;0.725;1.0075;73.5;0.135;0;16.09;377.075;0;0;0;1;0
2019-03-09 04:30:00;1552102200;"Clear";"clear-night";0;0;"rain";7.59;7.59;2.705;0.71;1022.215;0.71;0.965;81;0.13;0;16.09;377.08;0;0;0;1;0
2019-03-09 04:45:00;1552103100;"Clear";"clear-night";0;0;"rain";7.455;7.455;2.6875;0.715;1022.2825;0.695;0.9225;88.5;0.125;0;16.09;377.085;0;0;0;1;0
2019-03-09 05:00:00;1552104000;"Clear";"clear-night";0;0;"rain";7.32;7.32;2.67;0.72;1022.35;0.68;0.88;96;0.12;0;16.09;377.09;0;0;0;1;0
2019-03-09 05:15:00;1552104900;"Clear";"clear-night";0;0;"rain";7.2;7.2;2.6975;0.7275;1022.4325;0.7125;0.8825;104.5;0.1275;0;16.09;376.9575;0;0;0;1;0
2019-03-09 05:30:00;1552105800;"Clear";"clear-night";0;0;"rain";7.08;7.08;2.725;0.735;1022.515;0.745;0.885;113;0.135;0;16.09;376.825;0;0;0;1;0
2019-03-09 05:45:00;1552106700;"Clear";"clear-night";0;0;"rain";6.96;6.96;2.7525;0.7425;1022.5975;0.7775;0.8875;121.5;0.1425;0;16.09;376.6925;0;0;0;1;0
2019-03-09 06:00:00;1552107600;"Clear";"clear-night";0;0;"rain";6.84;6.84;2.78;0.75;1022.68;0.81;0.89;130;0.15;0;16.09;376.56;0;0;0;1;0
2019-03-09 06:15:00;1552108500;"Clear";"clear-day";0;0;"rain";6.87;6.87;2.805;0.75;1022.735;0.86;0.9275;136;0.1675;0;16.09;376.1775;8;0;0;1;0
2019-03-09 06:30:00;1552109400;"Clear";"clear-day";0;0;"rain";6.9;6.9;2.83;0.75;1022.79;0.91;0.965;142;0.185;0;16.09;375.795;36;1.5788;5.5716;1;9
2019-03-09 06:45:00;1552110300;"Clear";"clear-day";0;0;"rain";6.93;6.93;2.855;0.75;1022.845;0.96;1.0025;148;0.2025;0;16.09;375.4125;64;8.035;20.9281;1;15
2019-03-09 07:00:00;1552111200;"Clear";"clear-day";0;0;"rain";6.96;6.96;2.88;0.75;1022.9;1.01;1.04;154;0.22;0;16.09;375.03;92;17.0065;36.2815;1;25
2019-03-09 07:15:00;1552112100;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";7.3625;7.3625;2.855;0.73;1022.9225;1.0925;1.12;155.25;0.25;0;16.09;374.5375;119;27.2999;51.3994;1;63
2019-03-09 07:30:00;1552113000;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";7.765;7.765;2.83;0.71;1022.945;1.175;1.2;156.5;0.28;0;16.09;374.045;145;38.291;66.217;1;130
2019-03-09 07:45:00;1552113900;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";8.1675;8.1675;2.805;0.69;1022.9675;1.2575;1.28;157.75;0.31;0;16.09;373.5525;170;49.5915;80.6711;1;129
2019-03-09 08:00:00;1552114800;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";8.57;8.57;2.78;0.67;1022.99;1.34;1.36;159;0.34;0;16.09;373.06;195;60.9559;94.6996;1;204
2019-03-09 08:15:00;1552115700;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";9.1525;9.1525;2.7375;0.645;1022.9825;1.4525;1.4775;159.5;0.3825;0.25;16.09;372.3125;218;72.2076;108.2427;1;222
2019-03-09 08:30:00;1552116600;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";9.735;9.735;2.695;0.62;1022.975;1.565;1.595;160;0.425;0.5;16.09;371.565;240;83.2095;121.2422;1;269
2019-03-09 08:45:00;1552117500;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";10.3175;10.3175;2.6525;0.595;1022.9675;1.6775;1.7125;160.5;0.4675;0.75;16.09;370.8175;261;93.8508;133.6428;1;259
2019-03-09 09:00:00;1552118400;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";10.9;10.9;2.61;0.57;1022.96;1.79;1.83;161;0.51;1;16.09;370.07;280;104.0393;145.3912;1;279
2019-03-09 09:15:00;1552119300;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";11.39;11.39;2.6225;0.5525;1022.88;1.9125;2.03;162.75;0.5375;1.25;16.09;368.75;298;113.6983;156.4372;1;297
2019-03-09 09:30:00;1552120200;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";11.88;11.88;2.635;0.535;1022.8;2.035;2.23;164.5;0.565;1.5;16.09;367.43;314;122.7608;166.7335;1;300
2019-03-09 09:45:00;1552121100;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";12.37;12.37;2.6475;0.5175;1022.72;2.1575;2.43;166.25;0.5925;1.75;16.09;366.11;329;131.1682;176.2362;1;266
2019-03-09 10:00:00;1552122000;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";12.86;12.86;2.66;0.5;1022.64;2.28;2.63;168;0.62;2;16.09;364.79;342;138.87;184.9046;1;284
2019-03-09 10:15:00;1552122900;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";13.23;13.23;2.81;0.4925;1022.4475;2.44;2.9625;171.75;0.6175;2.25;16.09;362.3875;354;145.8069;192.7015;1;350
2019-03-09 10:30:00;1552123800;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";13.6;13.6;2.96;0.485;1022.255;2.6;3.295;175.5;0.615;2.5;16.09;359.985;363;151.9393;199.5938;1;361
2019-03-09 10:45:00;1552124700;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";13.97;13.97;3.11;0.4775;1022.0625;2.76;3.6275;179.25;0.6125;2.75;16.09;357.5825;371;157.2522;205.5518;1;364
2019-03-09 11:00:00;1552125600;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";14.34;14.34;3.26;0.47;1021.87;2.92;3.96;183;0.61;3;16.09;355.18;377;161.7169;210.5502;1;434
2019-03-09 11:15:00;1552126500;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";14.625;14.625;3.485;0.47;1021.6075;3.1075;4.3675;187.25;0.595;3;16.09;352.2025;381;165.3077;214.5677;1;429
2019-03-09 11:30:00;1552127400;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";14.91;14.91;3.71;0.47;1021.345;3.295;4.775;191.5;0.58;3;16.09;349.225;383;168.0062;217.587;1;422
2019-03-09 11:45:00;1552128300;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";15.195;15.195;3.935;0.47;1021.0825;3.4825;5.1825;195.75;0.565;3;16.09;346.2475;383;169.7988;219.5953;1;400
2019-03-09 12:00:00;1552129200;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";15.48;15.48;4.16;0.47;1020.82;3.67;5.59;200;0.55;3;16.09;343.27;382;170.6765;220.5841;1;391
2019-03-09 12:15:00;1552130100;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";15.7425;15.7425;4.3225;0.4675;1020.5825;3.8375;5.9625;203.75;0.5475;3;16.09;340.9;378;170.635;220.5492;1;402
2019-03-09 12:30:00;1552131000;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";16.005;16.005;4.485;0.465;1020.345;4.005;6.335;207.5;0.545;3;16.09;338.53;373;169.675;219.4909;1;411
2019-03-09 12:45:00;1552131900;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";16.2675;16.2675;4.6475;0.4625;1020.1075;4.1725;6.7075;211.25;0.5425;3;16.09;336.16;366;167.8015;217.4138;1;423
2019-03-09 13:00:00;1552132800;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";16.53;16.53;4.81;0.46;1019.87;4.34;7.08;215;0.54;3;16.09;333.79;356;165.0246;214.3268;1;417
2019-03-09 13:15:00;1552133700;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";16.735;16.735;4.85;0.455;1019.6625;4.4925;7.3675;218.25;0.5625;2.75;16.09;332.5325;345;161.355;210.2432;1;396
2019-03-09 13:30:00;1552134600;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";16.94;16.94;4.89;0.45;1019.455;4.645;7.655;221.5;0.585;2.5;16.09;331.275;333;156.8122;205.1807;1;300
2019-03-09 13:45:00;1552135500;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.145;17.145;4.93;0.445;1019.2475;4.7975;7.9425;224.75;0.6075;2.25;16.09;330.0175;318;151.4236;199.1609;1;311
2019-03-09 14:00:00;1552136400;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.35;17.35;4.97;0.44;1019.04;4.95;8.23;228;0.63;2;16.09;328.76;302;145.2181;192.2099;1;277
2019-03-09 14:15:00;1552137300;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.4575;17.4575;4.9525;0.4375;1018.865;5.0875;8.485;231;0.665;1.75;16.09;328.11;285;138.2295;184.3573;1;215
2019-03-09 14:30:00;1552138200;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.565;17.565;4.935;0.435;1018.69;5.225;8.74;234;0.7;1.5;16.09;327.46;266;130.4965;175.637;1;133
2019-03-09 14:45:00;1552139100;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.6725;17.6725;4.9175;0.4325;1018.515;5.3625;8.995;237;0.735;1.25;16.09;326.81;245;122.0636;166.0864;1;116
2019-03-09 15:00:00;1552140000;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.78;17.78;4.9;0.43;1018.34;5.5;9.25;240;0.77;1;16.09;326.16;224;112.9816;155.7465;1;159
2019-03-09 15:15:00;1552140900;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.775;17.775;4.8525;0.4275;1018.245;5.57;9.49;242;0.795;1;16.09;325.615;201;103.3086;144.6616;1;231
2019-03-09 15:30:00;1552141800;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.77;17.77;4.805;0.425;1018.15;5.64;9.73;244;0.82;1;16.09;325.07;177;93.1118;132.8794;1;220
2019-03-09 15:45:00;1552142700;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.765;17.765;4.7575;0.4225;1018.055;5.71;9.97;246;0.845;1;16.09;324.525;152;82.4699;120.4504;1;207
2019-03-09 16:00:00;1552143600;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.76;17.76;4.71;0.42;1017.96;5.78;10.21;248;0.87;1;16.09;323.98;126;71.4754;107.4279;1;220
2019-03-09 16:15:00;1552144500;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.5575;17.5575;4.6325;0.4225;1018;5.745;10.455;249.25;0.87;0.75;16.09;323.35;99;60.2316;93.8678;1;199
2019-03-09 16:30:00;1552145400;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.355;17.355;4.555;0.425;1018.04;5.71;10.7;250.5;0.87;0.5;16.09;322.72;71;48.8777;79.8284;1;160
2019-03-09 16:45:00;1552146300;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";17.1525;17.1525;4.4775;0.4275;1018.08;5.675;10.945;251.75;0.87;0.25;16.09;322.09;43;37.6026;65.3697;1;133
2019-03-09 17:00:00;1552147200;"Mostly Cloudy";"partly-cloudy-day";0;0;"rain";16.95;16.95;4.4;0.43;1018.12;5.64;11.19;253;0.87;0;16.09;321.46;15;26.6579;50.5538;1;104
2019-03-09 17:15:00;1552148100;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";16.605;16.605;4.3;0.4375;1018.24;5.555;11.42;253.25;0.86;0;16.09;320.9575;0;16.4312;35.4443;1;33
2019-03-09 17:30:00;1552149000;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";16.26;16.26;4.2;0.445;1018.36;5.47;11.65;253.5;0.85;0;16.09;320.455;0;7.5813;20.106;1;24
2019-03-09 17:45:00;1552149900;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";15.915;15.915;4.1;0.4525;1018.48;5.385;11.88;253.75;0.84;0;16.09;319.9525;0;1.3602;4.8991;1;14
2019-03-09 18:00:00;1552150800;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";15.57;15.57;4;0.46;1018.6;5.3;12.11;254;0.83;0;16.09;319.45;0;0;0;1;0
2019-03-09 18:15:00;1552151700;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";15.285;15.285;3.9175;0.465;1018.7225;5.2425;12.28;254.5;0.8275;0;16.09;319.15;0;0;0;1;0
2019-03-09 18:30:00;1552152600;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";15;15;3.835;0.47;1018.845;5.185;12.45;255;0.825;0;16.09;318.85;0;0;0;1;0
2019-03-09 18:45:00;1552153500;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";14.715;14.715;3.7525;0.475;1018.9675;5.1275;12.62;255.5;0.8225;0;16.09;318.55;0;0;0;1;0
2019-03-09 19:00:00;1552154400;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";14.43;14.43;3.67;0.48;1019.09;5.07;12.79;256;0.82;0;16.09;318.25;0;0;0;1;0
2019-03-09 19:15:00;1552155300;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";14.2025;14.2025;3.6175;0.4875;1019.1875;5.0625;12.87;255.75;0.8325;0;16.09;318.2525;0;0;0;1;0
2019-03-09 19:30:00;1552156200;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";13.975;13.975;3.565;0.495;1019.285;5.055;12.95;255.5;0.845;0;16.09;318.255;0;0;0;1;0
2019-03-09 19:45:00;1552157100;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";13.7475;13.7475;3.5125;0.5025;1019.3825;5.0475;13.03;255.25;0.8575;0;16.09;318.2575;0;0;0;1;0
2019-03-09 20:00:00;1552158000;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";13.52;13.52;3.46;0.51;1019.48;5.04;13.11;255;0.87;0;16.09;318.26;0;0;0;1;0
2019-03-09 20:15:00;1552158900;"Overcast";"cloudy";0;0;"rain";13.36;13.36;3.415;0.5125;1019.575;5.0375;13.1275;254.75;0.89;0;16.09;318.435;0;0;0;1;0
2019-03-09 20:30:00;1552159800;"Overcast";"cloudy";0;0;"rain";13.2;13.2;3.37;0.515;1019.67;5.035;13.145;254.5;0.91;0;16.09;318.61;0;0;0;1;0
2019-03-09 20:45:00;1552160700;"Overcast";"cloudy";0;0;"rain";13.04;13.04;3.325;0.5175;1019.765;5.0325;13.1625;254.25;0.93;0;16.09;318.785;0;0;0;1;0
2019-03-09 21:00:00;1552161600;"Overcast";"cloudy";0;0;"rain";12.88;12.88;3.28;0.52;1019.86;5.03;13.18;254;0.95;0;16.09;318.96;0;0;0;1;0
2019-03-09 21:15:00;1552162500;"Overcast";"cloudy";0;0;"rain";12.7425;12.7425;3.2625;0.525;1019.9325;5.035;13.1725;253.5;0.9575;0;16.09;319.135;0;0;0;1;0
2019-03-09 21:30:00;1552163400;"Overcast";"cloudy";0;0;"rain";12.605;12.605;3.245;0.53;1020.005;5.04;13.165;253;0.965;0;16.09;319.31;0;0;0;1;0
2019-03-09 21:45:00;1552164300;"Overcast";"cloudy";0;0;"rain";12.4675;12.4675;3.2275;0.535;1020.0775;5.045;13.1575;252.5;0.9725;0;16.09;319.485;0;0;0;1;0
2019-03-09 22:00:00;1552165200;"Overcast";"cloudy";0;0;"rain";12.33;12.33;3.21;0.54;1020.15;5.05;13.15;252;0.98;0;16.09;319.66;0;0;0;1;0
2019-03-09 22:15:00;1552166100;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";12.195;12.195;3.2175;0.545;1020.1875;5.05;13.1025;251.75;0.9675;0;16.09;319.765;0;0;0;1;0
2019-03-09 22:30:00;1552167000;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";12.06;12.06;3.225;0.55;1020.225;5.05;13.055;251.5;0.955;0;16.09;319.87;0;0;0;1;0
2019-03-09 22:45:00;1552167900;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";11.925;11.925;3.2325;0.555;1020.2625;5.05;13.0075;251.25;0.9425;0;16.09;319.975;0;0;0;1;0
2019-03-09 23:00:00;1552168800;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";11.79;11.79;3.24;0.56;1020.3;5.05;12.96;251;0.93;0;16.09;320.08;0;0;0;1;0
2019-03-09 23:15:00;1552169700;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";11.6625;11.6625;3.28;0.565;1020.315;5.0525;12.8875;250.75;0.9075;0;16.09;320.165;0;0;0;1;0
2019-03-09 23:30:00;1552170600;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";11.535;11.535;3.32;0.57;1020.33;5.055;12.815;250.5;0.885;0;16.09;320.25;0;0;0;1;0
2019-03-09 23:45:00;1552171500;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";11.4075;11.4075;3.36;0.575;1020.345;5.0575;12.7425;250.25;0.8625;0;16.09;320.335;0;0;0;1;0
